Times,TimeBnds,TimeBndsNeg,Fluxes,FluxErrs,FluxErrsNeg
46800.162,45.766,-39.483,2.48746008415874e-07,5.588286495425e-08,-5.588286495425e-08
46908.849,67.459,-62.921,1.46873404577276e-07,3.30740966584413e-08,-3.30740966584413e-08
47071.936,89.914,-95.627,2.61416798707775e-07,5.94053780676712e-08,-5.94053780676712e-08
47228.151,56.557,-66.302,4.19318926522992e-07,9.48510513502732e-08,-9.48510513502732e-08
47352.895,57.179,-68.187,1.75763094799992e-07,3.94866259444315e-08,-3.94866259444315e-08
47482.637,77.876,-72.563,9.88325560519178e-08,2.24943800551476e-08,-2.24943800551476e-08
47657.015,76.503,-96.502,1.09592635915195e-07,2.47873383049532e-08,-2.47873383049532e-08
47830.663,90.902,-97.145,9.01826445147313e-08,1.53876792775799e-08,-1.53876792775799e-08
52439.137,93.166,-62.287,1.2055068649604e-07,2.74046087286083e-08,-2.74046087286083e-08
52633.140,94.735,-100.836,7.80479223668624e-08,2.07005199017002e-08,-2.07005199017002e-08
52799.074,61.688,-71.2,1.97258484514112e-07,4.34811930524471e-08,-4.34811930524471e-08
52920.927,60.186,-60.165,2.35596023010445e-07,5.30531659606267e-08,-5.30531659606267e-08
53049.797,71.726,-68.684,1.97297678108281e-07,4.45337521977657e-08,-4.45337521977657e-08
53186.451,47.901,-64.928,2.39075209706528e-07,5.36470739249586e-08,-5.36470739249586e-08
53319.327,88.029,-84.976,1.50942219986862e-07,3.41511000423272e-08,-3.41511000423272e-08
53518.182,104.797,-110.825,2.14188431125736e-07,3.65710533305738e-08,-3.65710533305738e-08
58052.043,52.786,-57.536,3.21531349151117e-07,7.2742947344332e-08,-7.2742947344332e-08
58180.790,56.926,-75.962,2.36207812497088e-07,5.32514052040677e-08,-5.32514052040677e-08
58314.800,73.355,-77.084,1.46783876244763e-07,3.3169198970406e-08,-3.3169198970406e-08
58467.123,73.979,-78.968,1.06509612293194e-07,2.40118393633437e-08,-2.40118393633437e-08
58596.125,65.327,-55.024,1.74542443080444e-07,3.96282372967278e-08,-3.96282372967278e-08
58730.515,66.333,-69.062,2.05007501383353e-07,4.6217516575939e-08,-4.6217516575939e-08
58871.171,71.101,-74.323,2.11126692458875e-07,4.75970349322265e-08,-4.75970349322265e-08
59023.992,86.270,-81.72,1.99436262263882e-07,4.496150071802e-08,-4.496150071802e-08
59250.899,130.144,-140.637,2.37345768955948e-07,4.00232904040644e-08,-4.00232904040644e-08
64291.366,54.279,-78.609,2.66611154085837e-07,5.85065012741286e-08,-5.85065012741286e-08
64419.848,68.715,-74.202,2.36338785795488e-07,5.35384639319038e-08,-5.35384639319038e-08
64594.620,84.498,-106.058,1.89951454260337e-07,4.23022343770426e-08,-4.23022343770426e-08
64760.713,76.366,-81.595,2.27409035749905e-07,5.12110196784112e-08,-5.12110196784112e-08
64964.211,178.755,-127.132,2.26121352247968e-07,3.65606602878338e-08,-3.65606602878338e-08
70397.812,74.106,-71.318,1.21243514368331e-07,2.73951137102132e-08,-2.73951137102132e-08
70579.460,95.551,-107.541,8.41623153489482e-08,1.91954230146809e-08,-1.91954230146809e-08
70804.916,98.257,-129.905,9.39746954084275e-08,1.90943004808688e-08,-1.90943004808688e-08
82442.074,77.514,-87.969,1.08777100172083e-07,2.3413471481556e-08,-2.3413471481556e-08
82612.708,109.970,-93.12,6.66701679100886e-08,1.65768273058143e-08,-1.65768273058143e-08
104902.544,99.060,-99.018,1.38086335666539e-07,3.11983428111671e-08,-3.11983428111671e-08
105155.960,66.286,-154.355,9.32704741230391e-08,2.44906504822058e-08,-2.44906504822058e-08
