Times,TimeBnds,TimeBndsNeg,Fluxes,FluxErrs,FluxErrsNeg
155757.696,205.572,-200.61,2.29834199731438e-08,6.01399300613089e-09,-6.01399300613089e-09
156225.891,251.373,-262.623,1.76479050285573e-08,4.66341198522566e-09,-4.66341198522566e-09
156685.745,212.745,-208.482,2.1410904428657e-08,5.61623038483688e-09,-5.61623038483688e-09
157105.481,131.496,-206.991,2.56783278567122e-08,6.81483335583266e-09,-6.81483335583266e-09
161504.148,183.661,-182.404,1.9670984733314e-08,5.13461173091704e-09,-5.13461173091704e-09
162017.550,336.835,-329.74,1.05055112300552e-08,2.76234957662928e-09,-2.76234957662928e-09
162588.421,152.088,-234.036,1.86479604772389e-08,4.88241841744615e-09,-4.88241841744615e-09
163070.292,339.666,-329.784,1.38646992334234e-08,3.35538004395404e-09,-3.35538004395404e-09
167380.522,270.946,-255.586,3.10810861058213e-08,8.16273868113859e-09,-8.16273868113859e-09
167900.399,204.890,-248.931,3.93058598565578e-08,1.03417885401655e-08,-1.03417885401655e-08
168320.285,223.781,-214.996,4.37702860464217e-08,1.15023105087361e-08,-1.15023105087361e-08
168820.711,325.107,-276.645,3.12489312346279e-08,8.28291257501071e-09,-8.28291257501071e-09
169374.492,225.202,-228.674,5.25807876395093e-08,1.30722150312581e-08,-1.30722150312581e-08
173128.784,156.400,-204.651,4.26291737893096e-08,1.12021825599011e-08,-1.12021825599011e-08
173540.127,181.327,-254.943,3.45178805573571e-08,9.07068040919265e-09,-9.07068040919265e-09
173939.635,140.363,-218.181,4.13516620362044e-08,1.08465562325195e-08,-1.08465562325195e-08
174284.466,196.700,-204.468,3.60397469847959e-08,9.47639807232541e-09,-9.47639807232541e-09
175037.565,370.167,-556.4,2.69293837496183e-08,5.38022425746352e-09,-5.38022425746352e-09
179128.246,334.489,-395.136,1.3896409043583e-08,3.7086820021501e-09,-3.7086820021501e-09
179776.759,398.049,-314.025,1.36260920340499e-08,3.6073419218031e-09,-3.6073419218031e-09
180597.151,601.686,-422.343,2.01617584426108e-08,3.96370870727173e-09,-3.96370870727173e-09
184832.944,267.283,-286.831,4.4897864425347e-08,1.18870017112213e-08,-1.18870017112213e-08
185516.681,368.331,-416.454,3.57144436422455e-08,9.56822884156913e-09,-9.56822884156913e-09
186388.221,592.557,-503.209,4.03626123935805e-08,8.80109632600456e-09,-8.80109632600456e-09
190525.594,258.286,-329.231,1.67528189214799e-08,4.41591201429626e-09,-4.41591201429626e-09
191231.506,352.204,-447.625,1.00792580801921e-08,2.68651851430032e-09,-2.68651851430032e-09
191786.847,150.393,-203.137,2.20982757812824e-08,5.78583290152392e-09,-5.78583290152392e-09
192163.364,512.032,-226.124,1.71307073086029e-08,4.00618716933902e-09,-4.00618716933902e-09
196280.820,244.870,-261.605,1.57604675668948e-08,4.12918432737042e-09,-4.12918432737042e-09
196827.782,129.163,-302.092,1.85908433645429e-08,4.84992668148064e-09,-4.84992668148064e-09
197490.352,951.177,-533.406,8.86668593801707e-09,1.96817598022905e-09,-1.96817598022905e-09
202177.590,205.520,-412.662,1.91843723182104e-08,5.03864365520988e-09,-5.03864365520988e-09
202771.578,258.415,-388.469,1.34737396278926e-08,3.55627269473815e-09,-3.55627269473815e-09
203554.973,714.036,-524.98,1.2158900871266e-08,2.51852780609763e-09,-2.51852780609763e-09
209552.209,468.640,-546.275,1.36702895393679e-08,3.23976491213743e-09,-3.23976491213743e-09
218306.221,3293.497,-3154.947,1.3809812893558e-08,2.66165073314933e-09,-2.66165073314933e-09
227944.706,3199.559,-2956.524,6.34597494537769e-09,1.77111971972081e-09,-1.77111971972081e-09
231392.019,1853.914,-247.754,1.33845991158817e-08,3.25294986940823e-09,-3.25294986940823e-09
236663.736,285.960,-190.428,1.4601320737044e-08,3.83704354348126e-09,-3.83704354348126e-09
237423.501,482.160,-473.805,1.23040553984445e-08,2.54065855731709e-09,-2.54065855731709e-09
242905.887,562.753,-388.211,1.20703284226381e-08,2.71092392995939e-09,-2.71092392995939e-09
248694.363,558.256,-547.463,1.39883316637658e-08,2.90912876538506e-09,-2.90912876538506e-09
254443.292,595.300,-535.492,9.11002435253558e-09,2.27498774215187e-09,-2.27498774215187e-09
260181.782,644.025,-454.879,1.10410976690402e-08,2.48762637544173e-09,-2.48762637544173e-09
266082.587,529.927,-595.85,8.75567092118252e-09,2.15254908031873e-09,-2.15254908031873e-09
271943.798,450.834,-534.535,1.23945649100709e-08,2.63247409800378e-09,-2.63247409800378e-09
283882.952,5872.894,-945.342,7.74565920216781e-09,1.97799784182121e-09,-1.97799784182121e-09
316148.742,8482.884,-8271.955,5.20283072241251e-09,1.38011454184247e-09,-1.38011454184247e-09
